"","gene_id","chr","category","number_variant","SKAT(1,25)","SKAT(1,25)-CADD.PHRED","SKAT(1,25)-LINSIGHT.PHRED","SKAT(1,25)-FATHMM.XF.PHRED","SKAT(1,25)-APC1.PHRED","SKAT(1,25)-APC2.PHRED","SKAT(1,25)-APC3.PHRED","SKAT(1,25)-APC4.PHRED","SKAT(1,25)-APC5.PHRED","SKAT(1,25)-APC6.PHRED","SKAT(1,25)-APC7.PHRED","SKAT(1,25)-APC8.PHRED","SKAT(1,25)-APC9.PHRED","STAAR-S(1,25)","SKAT(1,1)","SKAT(1,1)-CADD.PHRED","SKAT(1,1)-LINSIGHT.PHRED","SKAT(1,1)-FATHMM.XF.PHRED","SKAT(1,1)-APC1.PHRED","SKAT(1,1)-APC2.PHRED","SKAT(1,1)-APC3.PHRED","SKAT(1,1)-APC4.PHRED","SKAT(1,1)-APC5.PHRED","SKAT(1,1)-APC6.PHRED","SKAT(1,1)-APC7.PHRED","SKAT(1,1)-APC8.PHRED","SKAT(1,1)-APC9.PHRED","STAAR-S(1,1)","Burden(1,25)","Burden(1,25)-CADD.PHRED","Burden(1,25)-LINSIGHT.PHRED","Burden(1,25)-FATHMM.XF.PHRED","Burden(1,25)-APC1.PHRED","Burden(1,25)-APC2.PHRED","Burden(1,25)-APC3.PHRED","Burden(1,25)-APC4.PHRED","Burden(1,25)-APC5.PHRED","Burden(1,25)-APC6.PHRED","Burden(1,25)-APC7.PHRED","Burden(1,25)-APC8.PHRED","Burden(1,25)-APC9.PHRED","STAAR-B(1,25)","Burden(1,1)","Burden(1,1)-CADD.PHRED","Burden(1,1)-LINSIGHT.PHRED","Burden(1,1)-FATHMM.XF.PHRED","Burden(1,1)-APC1.PHRED","Burden(1,1)-APC2.PHRED","Burden(1,1)-APC3.PHRED","Burden(1,1)-APC4.PHRED","Burden(1,1)-APC5.PHRED","Burden(1,1)-APC6.PHRED","Burden(1,1)-APC7.PHRED","Burden(1,1)-APC8.PHRED","Burden(1,1)-APC9.PHRED","STAAR-B(1,1)","ACAT-V(1,25)","ACAT-V(1,25)-CADD.PHRED","ACAT-V(1,25)-LINSIGHT.PHRED","ACAT-V(1,25)-FATHMM.XF.PHRED","ACAT-V(1,25)-APC1.PHRED","ACAT-V(1,25)-APC2.PHRED","ACAT-V(1,25)-APC3.PHRED","ACAT-V(1,25)-APC4.PHRED","ACAT-V(1,25)-APC5.PHRED","ACAT-V(1,25)-APC6.PHRED","ACAT-V(1,25)-APC7.PHRED","ACAT-V(1,25)-APC8.PHRED","ACAT-V(1,25)-APC9.PHRED","STAAR-A(1,25)","ACAT-V(1,1)","ACAT-V(1,1)-CADD.PHRED","ACAT-V(1,1)-LINSIGHT.PHRED","ACAT-V(1,1)-FATHMM.XF.PHRED","ACAT-V(1,1)-APC1.PHRED","ACAT-V(1,1)-APC2.PHRED","ACAT-V(1,1)-APC3.PHRED","ACAT-V(1,1)-APC4.PHRED","ACAT-V(1,1)-APC5.PHRED","ACAT-V(1,1)-APC6.PHRED","ACAT-V(1,1)-APC7.PHRED","ACAT-V(1,1)-APC8.PHRED","ACAT-V(1,1)-APC9.PHRED","STAAR-A(1,1)","ACAT-O","STAAR-O"
"24","CATG00000007117.1","chr11","lncRNA_cond","1902","0.000142542682491018","0.00038173782947035","0.000210346276898275","0.000239142075917838","5.91364329597616e-05","1.98456830864965e-05","0.000149515410716566","0.000746334689686362","1.218750021813e-05","0.00166958656456214","0.000108812764019316","0.00017858307154367","0.000142542682491018","6.55396816379161e-05","0.000353437102608285","0.00104733976220244","0.000412039699501186","0.00084058087971984","0.000160318706393599","9.33747779422254e-05","0.000364910298018462","0.00206596408977493","3.4059803935727e-05","0.00337912868367016","0.000192732886805338","0.000366150288176058","0.000353437102608283","0.000191240199056475","0.0775475929403888","0.087441782352313","0.0748450803033774","0.0165642234110634","0.0789244832989702","0.00574206520410264","0.0648534688385062","0.0326972527731706","0.148155929183839","0.0394340608700473","0.0290175356143405","0.0534535831345364","0.0775475929403868","0.0303906045933757","0.0889320160462286","0.0995277758100968","0.0856028781166807","0.019540525721041","0.0987725968870316","0.0109133240459259","0.0768312610360795","0.036047847240616","0.17335471913668","0.043505057438667","0.0353123229684309","0.0650604896466183","0.0889320160462312","0.0420584679283482","7.98540644717933e-13","5.43850104314518e-13","8.66041309125898e-13","9.92122729973756e-13","7.63472871774594e-13","6.11116987566871e-13","7.56017168979065e-13","7.40745274278197e-13","8.17250740491822e-13","7.73992646790903e-13","8.72260868946022e-13","1.95983961247352e-12","7.98540644717934e-13","7.97695243193175e-13","9.43233894253652e-13","6.52892458781586e-13","1.02615469878812e-12","1.18948818541236e-12","9.05700156574721e-13","7.33220028648125e-13","8.96037064785098e-13","8.89189444726155e-13","9.60262657273136e-13","9.20891829940979e-13","1.02902125869578e-12","2.34952240563962e-12","9.43233894253652e-13","9.48907619147121e-13","2.59459120854899e-12","2.60025334597458e-12"
"25","NONHSAG063128.1","chr11","lncRNA_cond","358","0.0850923063816442","0.336841457966648","0.0889531109270815","0.213747426146469","0.0760626009067247","0.149111370635836","0.0805405202055869","0.29691412083812","0.0604611356147094","0.107787831036143","0.017134272942654","0.0686036685206327","0.0850923063816442","0.0745790321485433","0.12854473334148","0.341806897388638","0.139818008471184","0.252278135917673","0.107470431567852","0.193752273487228","0.122852425194199","0.334213615009073","0.0979656987482534","0.153328857744033","0.0426301583071675","0.116368134284082","0.12854473334148","0.127323494390796","0.165659612122109","0.0230190258380492","0.229046681908595","0.0599819090174635","0.804708153850476","0.32536689385753","0.237891296654083","0.0292091129749734","0.271669992292305","0.133021484321106","0.0209613087070828","0.0344126743609818","0.165659612122111","0.0654635659545639","0.176814944309088","0.0242207210461763","0.230391750736284","0.0618100208018362","0.827616609771072","0.323462844996496","0.24732821834248","0.0337551332787781","0.291921809434408","0.141254688852226","0.0231406635869592","0.0389301648841701","0.176814944309088","0.0717896038140571","1.97979377874493e-14","1.6654255005818e-13","1.92560538574313e-14","2.96290640480393e-14","2.21034256044819e-14","2.61068519311644e-14","2.0908496516287e-14","4.66849526162108e-14","1.86110982478982e-14","2.05752815124718e-14","9.70931328199028e-15","1.54284050630285e-14","1.97979377874493e-14","2.1094237467878e-14","2.44677560317908e-14","2.04128053632233e-13","2.40661706597936e-14","3.62275642010736e-14","2.63709280605805e-14","3.25653797041875e-14","2.57968353034842e-14","5.85688640934231e-14","2.29406187898861e-14","2.54679843800071e-14","1.16740490314364e-14","1.87069801682578e-14","2.44677560317908e-14","2.59792187762287e-14","6.57252030578093e-14","6.98330282489223e-14"
"26","NONHSAG063128.1","chr11","lncRNA_cond","354","0.00192288904500522","0.00410564120880707","0.00689970792208027","0.0433138425374747","0.0367282520973885","0.0142793825903453","0.00266763765942132","0.00583441541351906","0.0052289115231946","0.00168059879960604","0.00504675742826481","0.00935168119429344","0.00192288904500524","0.00407999902696088","0.00216990419427489","0.00397655534190695","0.0082509818998935","0.0419409143463591","0.0360977887191073","0.0158258229514971","0.0029554402159332","0.00630998660458173","0.00600231685228505","0.00184615214316106","0.0068406475219437","0.0115594794780405","0.00216990419427488","0.00456681758473054","0.00117598305584085","0.00141909476413964","0.0196099546333196","0.0442824889420833","0.0797695809192807","0.00968887519225635","0.00303234559538826","0.00497356045689488","0.00431931688835509","0.000798046596118265","0.000319778514967338","0.0077278229496412","0.00117598305584087","0.00165264631836137","0.00131787553040041","0.00125570160578519","0.0210561039887806","0.0451988742704423","0.0873167057345388","0.0120286423314154","0.00324933361317217","0.00552330149855057","0.00528171127430588","0.000843779386314325","0.000406884191080641","0.00864700466460501","0.00131787553040052","0.0018801777913704","8.91284291129235e-08","7.50025632784046e-07","8.67783371135399e-08","1.33916073335041e-07","9.93457749402436e-08","1.17500415526165e-07","9.417249679362e-08","2.10453940812115e-07","8.37438378099244e-08","9.26551437991502e-08","4.37396171433062e-08","6.94206854898245e-08","8.91284291129235e-08","9.50903509266965e-08","1.09610470161802e-07","9.14543916455557e-07","1.07947356884875e-07","1.63000549193079e-07","1.18196258642775e-07","1.45964688277798e-07","1.15633852337785e-07","2.62620755366655e-07","1.02790697935448e-07","1.14077163585752e-07","5.24009275048033e-08","8.3868422197047e-08","1.09610470161802e-07","1.16063754163065e-07","2.94904481945579e-07","3.13580064581487e-07"
"27","NONHSAG063129.1","chr11","lncRNA_cond","444","0.073455198927678","0.0291949259258351","0.0359166396450896","0.0548737930172949","0.0629837472274728","0.310351471174145","0.0766724062420441","0.0376443147377463","0.195567451157454","0.069346937756121","0.0254277643588119","0.131697433425853","0.0738896423511872","0.0562606958826046","0.0905297458532069","0.0457220840470867","0.0508579919854402","0.0674256590086919","0.0753896629476064","0.299066183813416","0.092530892214099","0.0549807524107554","0.171855390249726","0.0874539014974346","0.0442361424965336","0.138609147649158","0.090913542891278","0.0764823327594705","0.351038546836357","0.0616451733410441","0.270644519664739","0.0676892139569024","0.142042208543317","0.78281746319836","0.303770301830029","0.0629787954399032","0.538653978317142","0.300547801926881","0.136649716805759","0.490108921567504","0.362507803242756","0.176793115422243","0.331978091736395","0.0551015693665876","0.256903882551048","0.060165397631352","0.127815227859681","0.780399948766217","0.289043572419647","0.0565739977390629","0.613509511437464","0.285955114362109","0.151863137358148","0.478432209003898","0.342115809494727","0.164081806523871","4.61702324708326e-12","2.80791875452805e-12","3.71088796678939e-12","4.29205489331398e-12","5.07943955336759e-12","1.43013108456763e-11","4.79708399091859e-12","3.08688999176112e-12","2.18594352079673e-11","4.3975625337009e-12","2.41123511333856e-12","7.46002785969185e-12","4.6313821479908e-12","4.46398473741283e-12","5.41750218621031e-12","3.32602659472157e-12","4.43192374759178e-12","5.23601212465445e-12","6.14033573355686e-12","1.7096124639416e-11","5.66540690190475e-12","3.65956443766586e-12","2.57411461233668e-11","5.15882367840324e-12","2.84631926739558e-12","8.69311576007113e-12","5.43165311632589e-12","5.29287724759797e-12","1.49560364093304e-11","1.45294887232694e-11"
"28","ENSG00000250699.1","chr11","lncRNA_cond","1642","0.434117093201325","0.564839898072169","0.397559214369726","0.593555154880482","0.43663936904507","0.422900573427678","0.35432858606766","0.545824788356683","0.540570003772844","0.380013516205908","0.294182125905189","0.50018797290504","0.43411709320133","0.449917127848395","0.462973684207631","0.593965187066339","0.429192822250399","0.612538715350265","0.467165277001506","0.462014688114576","0.397156219976692","0.579753355047625","0.565775810835473","0.409860499376193","0.34406246147627","0.532139673409671","0.462973684207617","0.485261271918336","0.407910250410985","0.321689250700827","0.4334880381952","0.320341809722497","0.639701801513555","0.408279874123184","0.498709270189373","0.327969526284788","0.350329557257878","0.449038481149479","0.429305451173255","0.500020289533681","0.40791025041095","0.41870623852006","0.429829728820076","0.348307101487613","0.455501000288273","0.348035711073799","0.638564803981394","0.428710425870802","0.507771384116874","0.35478432842403","0.364279678325995","0.475695988606785","0.458312285958628","0.51686198421918","0.429829728820068","0.440447828454193","2.23998835974413e-08","1.18132192754169e-08","1.75188947581623e-08","1.66898204506927e-08","2.86708447899963e-08","2.46338869844147e-08","2.54354495958516e-08","1.15469051874511e-08","5.53310626038495e-08","1.60049546559738e-08","7.61981896453789e-09","4.29124178817467e-08","2.23998835974414e-08","1.78713713827605e-08","3.08240611725343e-08","1.63383331321118e-08","2.41521952701324e-08","2.34479372879338e-08","3.96147160230636e-08","3.4875661212846e-08","3.54212710335866e-08","1.60816204356374e-08","7.65735708688799e-08","2.19399138843836e-08","1.03152062678697e-08","5.93706781510363e-08","3.08240611725343e-08","2.46726736818914e-08","7.78358721920114e-08","6.21851313775679e-08"
"29","CATG00000027410.1","chr16","lncRNA_cond","2396","1.64019633157343e-05","1.15768255376298e-05","1.33869134293165e-05","1.72912632622037e-07","3.4586001418393e-06","9.53932909803576e-07","3.11309277144364e-05","3.22739391861079e-06","7.59784229443992e-05","1.42503247555936e-05","9.52300575104165e-06","1.14605362688963e-05","1.64019633157347e-05","1.6206890429693e-06","6.18012396284419e-05","2.50179486307064e-05","3.86738735530886e-05","2.84533668261932e-07","7.12235206260379e-06","2.96755691611458e-06","5.89811044311402e-05","4.48299185601594e-06","0.000157641407764195","6.19882662474577e-05","1.35192393549877e-05","2.0542842894077e-05","6.1801239628445e-05","2.90487445808729e-06","0.345083115296242","0.905301185262752","0.553220532459636","0.675249477522249","0.269969402544373","0.592552080027109","0.137924034466171","0.832940779419703","0.0970859088327734","0.450721645295897","0.34035354157039","0.0529348941095644","0.345083115296224","0.32673061719894","0.344496326634505","0.890623250675178","0.52504249533134","0.648751833091955","0.26457082043708","0.621312748356067","0.131303786801721","0.82071503266478","0.103709298132378","0.444774899514951","0.330956229420673","0.0517653196725086","0.344496326634475","0.312009921697996","0.00171978912079615","0.00117067762938741","0.00242576643502216","0.00106084401547679","0.0015316114928528","0.000963977847440225","0.00207370370286309","0.000987613587677987","0.00224141748728162","0.00163293783686259","0.00108195664836881","0.00287911379512029","0.00171978912079615","0.00146278059510285","0.00169564947023252","0.00114436426217112","0.0023902992135898","0.00103898800109697","0.00149541382797931","0.000946977336590261","0.00203035600824554","0.000958549924126229","0.00221650667836228","0.00160897532083016","0.00105294301464875","0.00286770635742744","0.00169564947023252","0.00143397096000131","7.66051171106064e-05","6.23275955047298e-06"
"30","CATG00000029357.1","chr16","lncRNA_cond","1906","1.523800318067e-06","3.38996657113165e-07","2.73735496226815e-06","3.21098429972579e-06","1.54960816465576e-06","2.07893337297475e-06","1.08937894029428e-06","2.5462231096959e-05","2.83753746910741e-07","4.35661289786436e-06","9.63694839411796e-07","6.30356114531669e-07","4.55456729553168e-07","8.70156239840547e-07","3.57374381296086e-06","9.68525054006998e-07","5.90347959416158e-06","6.15777356169981e-06","3.55077051783919e-06","4.50222315015895e-06","2.7137568143419e-06","5.45673406646167e-05","6.51686439026789e-07","1.00178871668122e-05","2.60988416025599e-06","1.538526736452e-06","1.13064245826548e-06","2.13585671782202e-06","0.0137655730868544","0.0166769432355949","0.0347188486556562","0.0175927801782678","0.0202979501471161","0.0310611663207783","0.0139711801285675","0.11378372986579","0.0336605437346687","0.010837994433325","0.0626811603135037","0.0266034956751852","0.00573864832975075","0.017825517778564","0.00986156952930204","0.0105930378088947","0.025304202109782","0.0127484174725108","0.0145434701183323","0.0218805709309812","0.00962172513607317","0.0851948775740435","0.0253987516915506","0.00769041698216514","0.043832756750617","0.0187081422464364","0.00391856698452187","0.0124480309607229","5.44259511831018e-05","5.8569346622623e-05","5.06096636595171e-05","4.64373185902209e-05","5.24263216643094e-05","4.25258828427422e-05","5.40141257072044e-05","0.000120809333881801","5.16231820261316e-05","5.68574585893537e-05","4.44148011109675e-05","4.92495562323101e-05","5.37132212722505e-05","5.31658971727467e-05","5.11699195689805e-05","5.5200092687172e-05","4.73958784244609e-05","4.35985762700951e-05","4.93206336452304e-05","4.00434081454961e-05","5.0812450370892e-05","0.00011448082600878","4.81142017553543e-05","5.38242965541977e-05","4.19931260607006e-05","4.64144845599945e-05","5.05236293469437e-05","5.00246778930569e-05","6.15913443446914e-06","3.62242143903124e-06"
"31","CATG00000029361.1","chr16","lncRNA_cond","2530","2.53147766193814e-12","1.01703419352296e-09","3.94961947962039e-11","7.28713287734592e-06","1.36419166137521e-10","5.84036301395896e-11","1.67006277107882e-07","1.09414198784213e-09","2.53531903764515e-14","2.68116592412533e-06","3.61174064631238e-07","3.97061285054601e-09","2.60755794346707e-12","3.23296944770846e-13","3.03810814234006e-11","6.6903803264873e-09","5.23476118573816e-10","2.58864787717913e-05","1.06267355939461e-09","9.19800755249618e-10","1.02503778055927e-06","3.04639822363931e-09","3.27696926000901e-13","1.07604406774747e-05","1.53223421914793e-06","3.13331863121025e-08","3.11063919690527e-11","4.16511269918374e-12","0.461126800686593","0.541188726861818","0.367924634001256","0.55249037346335","0.429218264751179","0.795495492732104","0.50620936317135","0.683103010366379","0.593571155433201","0.213910186711273","0.424134878007791","0.369229479248636","0.58304492589377","0.503560743353419","0.378319674683957","0.439473206918513","0.300295600970173","0.486132148741679","0.339969866494452","0.893542064345703","0.448017677032158","0.578579292449991","0.486335856574366","0.193541111866694","0.364525419682906","0.295177619923577","0.479860061098531","0.458740001533493","3.61303367360825e-07","4.93802811080147e-07","4.1267828784639e-07","6.21887646083189e-07","4.67876807929998e-07","3.48818178818276e-07","5.19588028852343e-07","3.74341648929748e-07","3.18431708373168e-07","6.86378000660311e-07","8.13116741923328e-07","6.7164271229202e-07","3.67940174052927e-07","4.56813143978607e-07","3.63026139868822e-07","4.99495713763082e-07","4.17932919939444e-07","6.27557041994585e-07","4.70568869504587e-07","3.47937890591191e-07","5.21170541711646e-07","3.74825934318646e-07","3.18393667483235e-07","7.02567498589287e-07","8.17618602433055e-07","6.77343295606842e-07","3.68890293639987e-07","4.59314496659147e-07","1.40206735110837e-11","1.80011561212723e-12"
"32","ENSG00000260145.1","chr16","lncRNA_cond","917","3.99187177112644e-05","0.00708617866972998","1.01547781491336e-05","0.00250125220194009","8.502677658014e-07","0.000959660196959673","2.97971125960429e-05","0.0102021937341642","0.000231634190874318","4.83912369282207e-06","3.51652636344898e-06","8.05898079813979e-07","4.42842219415003e-05","4.20217125984834e-06","9.44554754994633e-06","0.00580132089653639","1.93995560974526e-06","0.00147601233785435","4.57436048263193e-07","0.000463367008563813","6.5316659964723e-06","0.00908404107210727","8.87321639679617e-05","1.25132915277955e-06","7.98930808734475e-07","5.25274271264834e-07","1.0243086263786e-05","1.8499678691164e-06","0.00692170243233456","0.0684656562354332","0.00554821474398019","0.0902663664980929","0.000494611446050434","0.0019323506978321","0.00656526269435958","0.110348445659469","0.0117397238597555","0.00446570995261281","0.00116228079054852","0.000118792451070836","0.00677834945383214","0.00101680631373879","0.00489510409580139","0.0625001613432026","0.0036306990393457","0.0843670370892932","0.000270595785634524","0.00138585046557698","0.00454468540815564","0.102645554352093","0.00893877092000088","0.00287076567644235","0.000633552522700238","5.53831873137356e-05","0.00477588857813655","0.000510653307939979","1.41982687872176e-05","8.64584418373589e-05","1.2364247139186e-05","2.7430442825241e-05","9.91573080524405e-06","2.15863949123769e-05","1.38638583543387e-05","6.66669052502282e-05","1.71378368601591e-05","1.05856524780686e-05","1.04462891604464e-05","8.99999152462509e-06","1.43955466377707e-05","1.5067927333301e-05","1.1206017992193e-05","6.59349697224884e-05","9.73853209532486e-06","2.14582659984809e-05","7.76793396571879e-06","1.67927219850529e-05","1.09214628868814e-05","5.17326418911718e-05","1.36148070576085e-05","8.24580740081895e-06","8.14297622975917e-06","7.06977436939447e-06","1.13393432464561e-05","1.18178346530939e-05","2.0622915199997e-05","6.43467597705172e-06"
"33","ENSG00000260441.5","chr16","lncRNA_cond","630","3.65570488154537e-05","3.12610124301517e-05","5.7970077558852e-05","4.19124134747605e-05","4.17168836342033e-05","2.91145057283397e-05","3.86504541272298e-05","2.68668428461802e-05","0.000159816021992874","3.5517763305145e-05","0.000203833331505746","4.75514494941538e-05","3.58094910142452e-05","4.19168163049433e-05","4.99357571149359e-05","5.66548983661403e-05","7.37018430584354e-05","4.66060403289808e-05","5.57317979075148e-05","3.80409275883678e-05","5.28133405903695e-05","3.86604346599582e-05","0.000522956071172784","4.71024764340373e-05","0.00046244275916961","7.6681901977697e-05","4.90912303272511e-05","5.89706761986442e-05","0.000155772819461403","4.14804114562304e-05","0.00142759180127472","9.98497222448593e-05","0.000361632715644708","0.000223972926568994","8.44459781067195e-05","2.74440440104562e-05","0.000216552088840547","0.000165920281543982","0.00170218686081613","0.000387458946160479","0.000108399355914186","0.000108522359279939","0.000184645293318279","5.59923560637618e-05","0.00145486840510233","8.24561064769045e-05","0.000419976839970035","0.000235266168179999","0.000108163590129886","3.51895889246169e-05","0.00032629407046298","0.000192881323867072","0.00218340047062664","0.000486094655643382","0.000128212928784618","0.000131381207677639","0.00010128088130685","9.64689152044582e-05","9.89556469734707e-05","7.68394193561021e-05","9.78104674356155e-05","9.2595730156782e-05","0.000100055434418214","8.29301905325939e-05","0.000115354407599493","0.000100372133306445","0.000143810373748205","0.000108499461858314","0.000103721350378188","9.93284985093545e-05","0.000100792530831255","9.56844538646218e-05","9.96259915862594e-05","7.50344776866702e-05","9.79696556847724e-05","9.15029881644407e-05","9.98449039329826e-05","8.2526932250792e-05","0.000117229675307053","9.97316926388584e-05","0.000144235531635154","0.000108940539446706","0.000102749804096515","9.89287219392843e-05","7.59392434591666e-05","7.71045933256609e-05"
"34","CATG00000035944.1","chr18","lncRNA_cond","194","0.260319428225884","0.363605989893454","0.236688264188232","0.193022241472938","0.197334003652018","0.297446672668268","0.28565140895417","0.240752485339101","0.321580440131127","0.192362693158496","0.106596530795573","0.203059239765874","0.260319428225886","0.225671222828422","0.2235327592272","0.350468516825557","0.221361680262198","0.16435142739406","0.172398776413537","0.272165885995629","0.259956477673453","0.219307044095166","0.278785946449833","0.169287808403885","0.0930590467476599","0.180223454706561","0.223532759227199","0.199555961341309","0.603916820040258","0.703522529302427","0.964843579764275","0.536570169732633","0.562034400210466","0.658568928150025","0.593774949661716","0.902322449681524","0.624920940879623","0.591323084904828","0.425344893978896","0.597863236141604","0.603916820040258","0.778269899608637","0.581796797741998","0.689859025474494","0.966384823391231","0.513773013179922","0.539667874019397","0.649770849682271","0.581857988672788","0.903298313437555","0.602253518927805","0.570939010070616","0.401336294929338","0.583407000350764","0.581796797741997","0.775564000775831","0.123218924503753","0.242615049852907","0.156417435991724","0.107879660297557","0.11036004597902","0.155071595209216","0.142759941082897","0.153298490635305","0.138622624806098","0.106336879331173","0.0956570621268922","0.119063850812541","0.123218924503753","0.129733408917372","0.109680720679293","0.223230711444546","0.141434468167826","0.0964657986282268","0.0991563156014265","0.139880538804937","0.127748071157417","0.137148975156199","0.122457173411006","0.0957356604930055","0.086404087188015","0.107156897215926","0.109680720679293","0.116358099154078","0.231134324344682","0.275611922836572"
"35","lnckb.61953","chr18","lncRNA_cond","194","0.260319428225884","0.363605989893454","0.236688264188232","0.193022241472938","0.197334003652018","0.297446672668268","0.28565140895417","0.240752485339101","0.321580440131127","0.192362693158496","0.106596530795573","0.203059239765874","0.260319428225886","0.225671222828422","0.2235327592272","0.350468516825557","0.221361680262198","0.16435142739406","0.172398776413537","0.272165885995629","0.259956477673453","0.219307044095166","0.278785946449833","0.169287808403885","0.0930590467476599","0.180223454706561","0.223532759227199","0.199555961341309","0.603916820040258","0.703522529302427","0.964843579764275","0.536570169732633","0.562034400210466","0.658568928150025","0.593774949661716","0.902322449681524","0.624920940879623","0.591323084904828","0.425344893978896","0.597863236141604","0.603916820040258","0.778269899608637","0.581796797741998","0.689859025474494","0.966384823391231","0.513773013179922","0.539667874019397","0.649770849682271","0.581857988672788","0.903298313437555","0.602253518927805","0.570939010070616","0.401336294929338","0.583407000350764","0.581796797741997","0.775564000775831","0.123218924503753","0.242615049852907","0.156417435991724","0.107879660297557","0.11036004597902","0.155071595209216","0.142759941082897","0.153298490635305","0.138622624806098","0.106336879331173","0.0956570621268922","0.119063850812541","0.123218924503753","0.129733408917372","0.109680720679293","0.223230711444546","0.141434468167826","0.0964657986282268","0.0991563156014265","0.139880538804937","0.127748071157417","0.137148975156199","0.122457173411006","0.0957356604930055","0.086404087188015","0.107156897215926","0.109680720679293","0.116358099154078","0.231134324344682","0.275611922836572"
"36","ENSG00000267674.1","chr18","lncRNA_cond","337","0.0962932414265247","0.0932833117019032","0.113894979947815","0.0913217430916438","0.24922990143888","0.21329154528668","0.375909057027071","0.0656954193912619","0.0961516085084666","0.101906382907946","0.301005332120429","0.171757623447084","0.0962932414265247","0.123327886568517","0.117819245983727","0.106891367517424","0.133151817453052","0.104747482658419","0.271549441906097","0.249490564123927","0.381061950927649","0.0790607774444041","0.117532667869687","0.118768699629125","0.319361422822067","0.184267202752457","0.117819245983727","0.144159693285858","0.84681362369753","0.406822794209252","0.944551702673838","0.268119851637552","0.984160912859702","0.953394138090727","0.831706800838467","0.357386279910647","0.820481906221526","0.975747503605167","0.972662932010714","0.614830920188112","0.84681362369753","0.935309888664613","0.912926606433898","0.442677801312685","0.976350899793058","0.244122407406744","0.958344683171353","0.981365557783458","0.771488843151322","0.378885711774108","0.878580022222679","0.928960072027941","0.898332192627514","0.561583357606302","0.912926606433897","0.925946718476363","0.0533081962833089","0.0231277830048103","0.118277341332617","0.0588184787730953","0.0463536846225858","0.0504765170862354","0.207265329127462","0.0242815094933622","0.0520921764787751","0.0596776957364411","0.0493433122474982","0.0561720944330805","0.0533081962833089","0.0487106976756995","0.0695774538062359","0.0262895700013201","0.210562044211561","0.0689626969468484","0.0561723871283552","0.0683251654897391","0.440731184386298","0.0274153818866602","0.0680273397828292","0.0774078568529257","0.0649382040747171","0.0680458266199806","0.0695774538062358","0.0610436192269437","0.162429418391959","0.224080149328114"
"37","NONHSAG109087.1","chr18","lncRNA_cond","342","0.0407480028451429","0.106991247592146","0.149223669391781","0.10336808999817","0.127909464029029","0.0682894088497042","0.122403935835754","0.0729498084646378","0.0422476260842206","0.0355330954573491","0.229097444626426","0.0570102033055343","0.0407480028451427","0.0677851249320973","0.0474146076423785","0.117103792798711","0.162191387070145","0.100231307827375","0.140898849973528","0.0836813578041631","0.156434633015095","0.0814562447871585","0.049033706350517","0.0416891931174542","0.259449615727231","0.0548317488251474","0.0474146076423784","0.0765380348067106","0.516484041178024","0.564380369215604","0.449399301581235","0.109156941272466","0.397938693841413","0.437949834532163","0.987488096951088","0.919918993854374","0.473320511440479","0.796453880374346","0.422078845061443","0.0971303953018214","0.516484041178024","0.841828713565762","0.501159930508182","0.548278946854515","0.430274234324061","0.103613494843199","0.379191400573963","0.429964863981","0.990282227915765","0.891843670291029","0.458234557603705","0.780988098676738","0.404041065396914","0.0909311220226189","0.501159930508182","0.867056974070617","0.0348435075281256","0.0277477295407774","0.0418507953321461","0.0329550596681291","0.0183429043184231","0.0316931086120576","0.0207040108825878","0.0272272857323809","0.0348647786524304","0.0347253267078061","0.0192893515969947","0.047148212598749","0.0348435075281256","0.0289398955569977","0.0435038891735272","0.0309306932686092","0.0549355186826504","0.037286098615451","0.0210786823729849","0.0400982629484522","0.0272757436313188","0.0301897662578267","0.0435675296304856","0.0431527455515102","0.0232047304655488","0.0545700115936069","0.0435038891735272","0.0348613326269842","0.0613440532049163","0.0759464002423254"
"38","NONHSAG076363.1","chr19","lncRNA_cond","193","0.145772637919929","0.115033830855534","0.142239097451139","0.127268347567957","0.113691273086524","0.0700684845870608","0.527022389362926","0.0889386271883101","0.124536923628098","0.194935619073928","0.135546732896393","0.128932211174063","0.145772637919929","0.129811314768959","0.134154290988564","0.105829828812134","0.131483629514591","0.119068765249662","0.102759290286969","0.0687160976978281","0.516355899532022","0.0838532134529992","0.113045754035161","0.18048066577792","0.127714174315993","0.123614823434284","0.134154290988564","0.121253312132263","0.623408010639901","0.379491866550014","0.592053736643023","0.562477282072154","0.808834637598595","0.359202234321709","0.647573174627536","0.300566520496093","0.531269162565656","0.855151944560669","0.807248879036291","0.405035683595278","0.623408010639901","0.615956064856736","0.584530738221254","0.344571072381484","0.555602588493158","0.520207151335958","0.722588844428959","0.299521849985118","0.631759602573289","0.26238785489055","0.484285161689758","0.839907302441853","0.758295973380852","0.402143178252694","0.584530738221255","0.557724226759156","0.17624271078622","0.15511406321268","0.175649897492695","0.16864113116345","0.174501811298133","0.122358522471734","0.451563063599363","0.149386208524604","0.163014809885752","0.212035269724767","0.174615906596833","0.151786852356227","0.17624271078622","0.17434525905197","0.161710856582537","0.140616862328909","0.160511112864585","0.154338343732105","0.149903578471822","0.107657891231131","0.442658645126244","0.13345422738248","0.149521696298319","0.194537760036307","0.15564360829754","0.138944960081212","0.161710856582537","0.157627993760032","0.225727766160021","0.209946087610326"
